config_batch_size,config_context_terms,config_demand_power,config_depth,config_dropout,config_epochs,config_hidden_size,config_learning_rate,config_loss,config_mu,config_n_samples,config_rho,config_run_id,config_seed,config_sigma,config_solver,config_test_fraction,config_tolerance_absolute_floor,config_tolerance_relative,config_validation_fraction,epoch,minibatch_mse,run_id,status,test_mse,train_mse,validation_mse
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0151_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,96,28.85000914183684,run_0151_seed1,ok,29.578218605931397,28.80072397949134,29.273223196589402
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0151_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,97,28.836927988742605,run_0151_seed1,ok,29.570434794371895,28.797239396375282,29.22196543980062
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0151_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,98,28.81584778670276,run_0151_seed1,ok,29.55028825576843,28.781088498968973,29.235343951840974
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0151_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,99,28.807591179416487,run_0151_seed1,ok,29.54097155856917,28.763789203503663,29.216990643916677
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0151_seed1,1,5.0,highs,0.15,1.0,0.1,0.15,100,28.793741911098163,run_0151_seed1,ok,29.533019087930366,28.757070506792203,29.217154960739304
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,1,3787.131765634565,run_0152_seed2,ok,3637.6273520209493,3770.8474823156253,3792.7886699517785
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,2,3728.3840386510715,run_0152_seed2,ok,3528.651088498713,3652.8249605961455,3672.4171281099816
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,3,3486.408035716999,run_0152_seed2,ok,3126.2250460222654,3221.1377335863845,3234.593777164248
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,4,2818.9392831920845,run_0152_seed2,ok,2235.5546300634783,2274.643829439094,2278.6290300862847
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,5,1678.0099842980146,run_0152_seed2,ok,1041.6706605113222,1024.6609979943578,1021.5145760776601
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,6,615.181135262846,run_0152_seed2,ok,340.7817835685328,331.3253450653387,335.6158359932026
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,7,278.7394472761094,run_0152_seed2,ok,240.4781690199966,250.7843768149706,261.319508196044
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,8,231.82779987597812,run_0152_seed2,ok,211.39269731595041,214.23670446935637,223.12831172703818
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,9,204.32993440518442,run_0152_seed2,ok,191.91269602835663,193.66708693005842,202.3124457754016
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,10,184.99252134927977,run_0152_seed2,ok,173.04710216293842,175.9447460413596,184.64643086490014
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,11,168.11788885300737,run_0152_seed2,ok,157.0097686972064,159.03882034507666,167.0496686388249
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,12,151.75448262886732,run_0152_seed2,ok,140.9186570658736,143.17637539668505,150.65085457110206
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,13,136.17159310052173,run_0152_seed2,ok,126.65381710451169,128.35372370179897,135.03998068820746
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,14,121.44223279647163,run_0152_seed2,ok,112.73680599124695,113.97847539768219,119.86386685628172
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,15,107.78314317733856,run_0152_seed2,ok,99.43059056942944,100.73767975862609,105.85841031454923
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,16,94.97961814119671,run_0152_seed2,ok,87.48125428820295,88.80644894181958,93.22248933107478
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,17,83.65320072766401,run_0152_seed2,ok,77.36132828895732,77.86561366540778,81.44964259190627
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,18,73.26430587416354,run_0152_seed2,ok,67.54382303055652,68.25391027428525,71.23937503196335
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,19,64.20539325770191,run_0152_seed2,ok,59.302685196675775,59.812667482712286,62.16467892339783
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,20,56.274788841470624,run_0152_seed2,ok,52.09986602638589,52.717382283821195,54.51321397158336
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,21,49.74543652033946,run_0152_seed2,ok,46.092844226054446,46.46899348480237,47.755922899823375
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,22,44.13750286395513,run_0152_seed2,ok,41.343478707843666,41.491988316302795,42.349631702006235
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,23,39.69620470578668,run_0152_seed2,ok,37.58517738381825,37.6364131813858,38.160976581634074
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,24,36.26981135667676,run_0152_seed2,ok,34.82885400909322,34.781259614724576,35.08131731084141
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,25,33.81147492054094,run_0152_seed2,ok,32.876538817748994,32.799666228503014,32.94757075292477
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,26,32.12526545195254,run_0152_seed2,ok,31.546497464678446,31.43723694834116,31.48722791962647
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,27,30.99837100891223,run_0152_seed2,ok,30.745662402921052,30.56603559078377,30.585604503183173
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,28,30.26184641102184,run_0152_seed2,ok,30.15509053635384,29.96796541888666,29.93527186544908
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,29,29.80674599031669,run_0152_seed2,ok,29.802543199531463,29.58233920681441,29.53166236777424
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,30,29.461966404434783,run_0152_seed2,ok,29.561968944911314,29.324902907711298,29.26902293880164
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,31,29.238559889575523,run_0152_seed2,ok,29.41348466806181,29.153304386246145,29.127955749736852
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,32,29.090015383951012,run_0152_seed2,ok,29.28114239736311,29.00293777613782,28.962095711803396
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,33,28.98479675634741,run_0152_seed2,ok,29.200816960830636,28.909996534102756,28.846465252946967
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,34,28.86759530503967,run_0152_seed2,ok,29.10094632960598,28.79675279690802,28.757536512607352
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,35,28.774059888460013,run_0152_seed2,ok,29.02091577367042,28.710210802837352,28.690748070612
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,36,28.681379739989005,run_0152_seed2,ok,28.96267298776781,28.63924051355698,28.63300402099402
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,37,28.61734189112516,run_0152_seed2,ok,28.89042904513451,28.56197708061937,28.55698095188799
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,38,28.55217016662078,run_0152_seed2,ok,28.839969035650988,28.492421202575816,28.477006025051008
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,39,28.49818053435747,run_0152_seed2,ok,28.785890618396458,28.436797832164014,28.445328922124748
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,40,28.414852588109014,run_0152_seed2,ok,28.721055980839438,28.36680217968721,28.36018056104801
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,41,28.35595177170369,run_0152_seed2,ok,28.67619777719252,28.308062648595588,28.300477684417924
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,42,28.307268920441096,run_0152_seed2,ok,28.62700729764911,28.255044546050485,28.22817159054677
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,43,28.24262797082991,run_0152_seed2,ok,28.579809222415303,28.199432102993203,28.189813209148316
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,44,28.217263748770893,run_0152_seed2,ok,28.53391586198179,28.149951229271114,28.127388266827232
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,45,28.15872247874178,run_0152_seed2,ok,28.492936812881354,28.09573380726872,28.081505170016932
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,46,28.104122953745488,run_0152_seed2,ok,28.446882664352366,28.04546443046178,28.043914388574287
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,47,28.04488362544098,run_0152_seed2,ok,28.41454894608183,28.00197133275877,27.98761967867285
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,48,28.00729398079543,run_0152_seed2,ok,28.361751037924837,27.96013258552044,27.963670790997107
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,49,27.95285892483412,run_0152_seed2,ok,28.325674097396607,27.913393445153403,27.904373903826897
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,50,27.92029656941505,run_0152_seed2,ok,28.323906033732513,27.893716123674388,27.86138443252424
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,51,27.866288304913073,run_0152_seed2,ok,28.259002120871287,27.832405030300887,27.819208944576385
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,52,27.839513074261856,run_0152_seed2,ok,28.2301475818315,27.794591865121724,27.789967262735473
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,53,27.804772328091474,run_0152_seed2,ok,28.188016407136224,27.759272279314597,27.770762988870363
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,54,27.751921345385234,run_0152_seed2,ok,28.171298483944742,27.724640328423884,27.743881355842213
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,55,27.729051803033563,run_0152_seed2,ok,28.143311824779104,27.693762008237393,27.704204386224887
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,56,27.692553777740535,run_0152_seed2,ok,28.118670185691837,27.675915565291437,27.705951784583654
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,57,27.680646454131896,run_0152_seed2,ok,28.09295814230166,27.631470257128445,27.61040455586856
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,58,27.639067558348373,run_0152_seed2,ok,28.072524122469783,27.599660445790562,27.58863813041567
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,59,27.609938900800145,run_0152_seed2,ok,28.036052979701015,27.573354464658028,27.57046901916175
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,60,27.588034393331952,run_0152_seed2,ok,28.02443137735468,27.554881596902074,27.57695303998078
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,61,27.564255176635207,run_0152_seed2,ok,28.008505649457447,27.5168972109076,27.51069579664054
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,62,27.524448696654574,run_0152_seed2,ok,27.965855119164402,27.495702259751713,27.504030535952946
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,63,27.500647204903803,run_0152_seed2,ok,27.97310450099727,27.4906501705685,27.518471618908432
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,64,27.51429744342829,run_0152_seed2,ok,27.948524322819846,27.464127655209182,27.486699600176667
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,65,27.447009224166482,run_0152_seed2,ok,27.95177205606781,27.45137530487653,27.406214593996257
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,66,27.43542896500006,run_0152_seed2,ok,27.911229535170268,27.405864275230638,27.38876547882118
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,67,27.41746657649942,run_0152_seed2,ok,27.883993811715257,27.381830566290354,27.388733981674417
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,68,27.38991646879782,run_0152_seed2,ok,27.86149886273182,27.356707604877506,27.349468497836114
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,69,27.368525036901982,run_0152_seed2,ok,27.875230021827623,27.368075180139225,27.32136784151511
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,70,27.361689395305635,run_0152_seed2,ok,27.856724238764503,27.336860762221352,27.323605464057433
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,71,27.34833237246855,run_0152_seed2,ok,27.813942509402594,27.29594895550918,27.285265978527807
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,72,27.30534977330401,run_0152_seed2,ok,27.790644937737618,27.279355818980058,27.272948672379155
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,73,27.294074830695784,run_0152_seed2,ok,27.777933539309362,27.25629615662122,27.263372348258013
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,74,27.28526158697844,run_0152_seed2,ok,27.757175035824165,27.236527615162576,27.238581252323154
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,75,27.25424593276495,run_0152_seed2,ok,27.74945237446818,27.221239052685753,27.241249543252174
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,76,27.23003328275852,run_0152_seed2,ok,27.717237846711647,27.200663667747097,27.20399840546049
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,77,27.233666444080722,run_0152_seed2,ok,27.734701043248112,27.206482935437567,27.23971020611468
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,78,27.213628671410905,run_0152_seed2,ok,27.696719512905066,27.162241811130162,27.155680981269633
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,79,27.18724211204484,run_0152_seed2,ok,27.676648015546558,27.14191341641584,27.152976735119577
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,80,27.163568260773335,run_0152_seed2,ok,27.665718581446782,27.127950411455007,27.139178376224454
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,81,27.140495965181774,run_0152_seed2,ok,27.653069818528188,27.116226870155216,27.15052338691829
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,82,27.119617116704106,run_0152_seed2,ok,27.627834441105822,27.083846620004238,27.08611032574757
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,83,27.113692262427108,run_0152_seed2,ok,27.606037771001375,27.06173686735646,27.085256422676135
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,84,27.065358370519416,run_0152_seed2,ok,27.59734593204598,27.05015761465056,27.051749959232055
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,85,27.06554125385159,run_0152_seed2,ok,27.583760156355158,27.022876141286947,27.030229653441044
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,86,27.046927351027463,run_0152_seed2,ok,27.55597266225332,27.002221443447972,27.02319925006739
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,87,27.03748122875534,run_0152_seed2,ok,27.54008932910025,26.990937538432057,27.025586267948892
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,88,26.997560500304107,run_0152_seed2,ok,27.52217704209366,26.964478429966107,27.003611548377823
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,89,26.979470128296427,run_0152_seed2,ok,27.498880785372677,26.93618131314717,26.94628546203999
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,90,26.959049274766333,run_0152_seed2,ok,27.481936600050133,26.917440672286997,26.920997389406473
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,91,26.92996189680117,run_0152_seed2,ok,27.46654245154288,26.893454160173786,26.91361182576082
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,92,26.92440888365979,run_0152_seed2,ok,27.450748250349793,26.877948721380637,26.916708646263352
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,93,26.895541681694816,run_0152_seed2,ok,27.420335180321015,26.85440414103559,26.894614684675805
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,94,26.87379952586675,run_0152_seed2,ok,27.418664585908086,26.826647665573418,26.866704175802298
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,95,26.8514310991751,run_0152_seed2,ok,27.393977221997933,26.82126700107016,26.89178600432676
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,96,26.854325267546777,run_0152_seed2,ok,27.377024751611927,26.787432962411682,26.786535696457488
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,97,26.83300989755783,run_0152_seed2,ok,27.406001832718605,26.800814995747402,26.78344606445796
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,98,26.788810835077815,run_0152_seed2,ok,27.314356234641682,26.733635888880187,26.76811484184993
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,99,26.752851661902238,run_0152_seed2,ok,27.3039445551589,26.702858106390824,26.738265956278585
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0152_seed2,2,5.0,highs,0.15,1.0,0.1,0.15,100,26.725565037088572,run_0152_seed2,ok,27.27508541449283,26.679326821811078,26.721572971357975
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,1,4094.1892224624285,run_0153_seed3,ok,3968.296473038051,4076.849036474952,4147.056654049167
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,2,4037.490673001687,run_0153_seed3,ok,3857.4404692999306,3961.6976002857978,4028.4335904344503
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,3,3787.3599122003875,run_0153_seed3,ok,3419.2089508468657,3507.0301464021363,3560.7970283644127
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,4,3057.026597331236,run_0153_seed3,ok,2390.152635624743,2443.547936922402,2470.0492263485894
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,5,1757.2583810118447,run_0153_seed3,ok,1001.2320123236558,1013.6249865950139,1005.8403453983555
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,6,564.9761776047595,run_0153_seed3,ok,280.2988392943824,281.781874537283,264.7840061254494
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,7,249.9459203729586,run_0153_seed3,ok,228.20679062532352,233.7362102619729,220.2666032236543
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,8,218.9573150112059,run_0153_seed3,ok,203.66830040752242,206.80477212794403,191.81136672683417
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,9,200.56855491575917,run_0153_seed3,ok,190.78125579489227,194.0264742161145,179.49579262434096
64,3,1.0,2,0.0,100,64,0.001,mse_scen,0.0,2000,0.0,run_0153_seed3,3,5.0,highs,0.15,1.0,0.1,0.15,10,188.6743853293584,run_0153_seed3,ok,178.82033861753789,182.42679245668913,168.67994089512467
